. we include terms up to @xmath38 . numerical calculation is done with standard double precision ( 15 significant digits ) . for obtaining the largest eigenvalue , we use the power method for matrices @xcite . the multiplication of the matrix is stopped when the relative error of the most dominant eigenvalue becomes less than @xmath213 , thus giving @xmath213 absolute error on the @xmath80 function . an alternative approach , also based on the thermodynamic formalism and yielding 10-digit accuracy , may be found in ref . approximate free energies @xmath167 , with @xmath171 up to @xmath214 ,
\dots , \epsilon^{(k-1 ) } ) \ , .\ ] ] in the matrix representation the operator @xmath162 corresponds to a certain @xmath164 matrix . denote by @xmath165 its largest eigenvalue . then @xmath166 is a natural approximation for the free energy @xmath80 . it follows from ( [ kapprox1 ] ) that @xmath167 converges to @xmath80 exponentially fast in @xmath168 topology . using @xmath167 we can effectively approximate all the multifractal functions which we discussed above . the corresponding numerical results are presented in the next section . here we show how to construct the transfer - matrix operator
of several low energy wavefunctions . a set of @xmath56 trial wavefunctions is chosen , @xmath57 . the generalized eigenvalue equation to be solved is,@xcite @xmath58d_{k\beta}(t)=0 , \label{eq : eigen}\ ] ] where @xmath59 is the @xmath60 eigenvector with eigenvalue @xmath61 and the matrices @xmath62 and @xmath63 are the overlap and hamiltonian matrices in our trial basis , given by @xmath64 the parameter @xmath65 is the projection time . the eigenvalues @xmath61 are energy eigenvalues @xmath66 within the hilbert space spanned by the projected trial functions @xmath67 , and approach the exact energy eigenvalues in the limit of large @xmath65
@xmath58 eigenvalues of @xmath57 . the proof of the lemma is found in @xcite . [ thm2 ] suppose @xmath3 is even . then @xmath59 but @xmath60 . _ proof let @xmath61 . by theorem [ thm1 ] , @xmath62 . consider @xmath63 observe that the projection @xmath25 onto @xmath64 satisfies @xmath65 and @xmath52 and hence @xmath66 , which proves @xmath59 . _ since @xmath67 is a commuting family , @xmath8 and @xmath9 can be diagonalized simultaneously . we may assume that @xmath68 since @xmath69 , we have @xmath70 let us show that @xmath71 . we first note the identity
} , \dots , \epsilon^{(n ) } , \dots ) \ , .\ ] ] since @xmath84 is a positive linear operator , its largest eigenvalue @xmath86 is strictly positive and simple . it is easy to see that @xmath87 for an arbitrary point @xmath88 , denote by @xmath89 the interval of the @xmath56th level which contains @xmath90 . it follows from ( [ monotonicity ] ) that for points @xmath90 which are typical with respect to @xmath77 ( that is corresponding to a set of full @xmath77-measure . ) latexmath:[\[\label{typ1 } precisely , for @xmath77-almost all @xmath92 @xmath93 we

Question: What is the query to find the specific method used for obtaining the largest eigenvalue with a relative error less than @xmath213? The specific method used for obtaining the largest eigenvalue with a relative error less than @xmath213 is the power method for matrices @xcite. The multiplication of the matrix is stopped when the relative error of the most dominant eigenvalue becomes less than @xmath213, thus giving @xmath213 absolute error on the @xmath80 function."
"Answer ONLY using the provided context. If not in context, say 'I don't know.'

Context:
to the general relativistic miyamoto - nagai disk mentioned above and study its stability . before applying the different kinds of perturbations to the general relativistic miyamoto - nagai disk we must do some considerations . note that the general relativistic miyamoto - nagai disk is infinite in the radial and axial directions . we want to study the stability of a finite disk . so , in order to achieve this requirement we need a cutoff in the radial coordinate . in eqs . ( [ rho ] ) , ( [ pr ] ) and ( [ pz
extensions of the miyamoto - nagai potential appeared in the literature : a triaxial generalization @xcite which has as a particular case the original axially symmetric model , and a relativistic version @xcite which has as a newtonian limit the same original model . in order to have a general relativistic physical model for galaxies , we must consider , first of all , the thickness of the disk and its stability under perturbations of the fluid quantities . the purpose of this work is to study numerically the stability of the general relativistic miyamoto - nagai disk under a
the energy momentum perturbation tensor of the fluid is treated as a test fluid and does not alter the background metric . this is a second degree of approximation to the stability problem in which the emission of gravitational radiation is considered . the different stability analyses made to the general relativistic miyamoto - nagai disk show that this disk is stable for higher values of the wave number @xmath92 and the frequency @xmath83 . for lower values of @xmath92 and @xmath83 the disk presents not - stable modes that may form more complex structures like rings , bars or
purpose of this work is to study numerically the stability of the general relativistic miyamoto - nagai disk under a general first order perturbation . the perturbation is done in the temporal , radial , axial and azimuthal components of the quantities involved in the energy momentum tensor of the fluid . in the general thick disk case @xcite , the number of unknowns is larger than the number of equations . this opens the possibility of performing several types of combinations of the perturbed quantities . in this manuscript we search for perturbations in which a perturbation in a
galaxies and lower for more spherical systems . in this article we studied the stability of the recently proposed general relativistic miyamoto - nagai model [ @xcite ] by applying a general first order perturbation . we can say that the stability analysis performed is more complete than the stability analysis of particle motion along geodesics because we have taken into account the collective behavior of the particles . however , this analysis can be said to be incomplete because the energy momentum perturbation tensor of the fluid is treated as a test fluid and does not alter the background

Question: What are the appropriate equations to study the stability of a finite General Relativistic Miyamoto-Nagai disk with a cutoff in the radial coordinate? In the provided context, the appropriate equations to study the stability of a finite General Relativistic Miyamoto-Nagai disk with a cutoff in the radial coordinate are not explicitly mentioned. However, it is suggested that perturbations are applied to the temporal, radial, axial, and azimuthal components of the quantities involved in the energy momentum tensor of the fluid. These perturbations are done as a first-order perturbation. The specific equations for these perturbations might be found in the referenced literature or in the original work where the general relativistic Miyamoto-Nagai model is proposed"
